Document_No,Company_Code,Account,Amount,Doc_Type,Posting_Key,User_ID
103946,3000,500000,4567058.345466019,KR,40,U002
103947,1000,500000,5939484.8116118945,KR,31,U001
103948,1000,400001,4321176.543216987,KR,31,U003
103949,3000,400000,3710406.398553497,KR,50,U001
103950,1000,500000,4143213.21551673,SA,40,U003
103951,1000,400001,5827411.129146297,KR,40,U001
103952,1000,400001,5367118.256158619,SA,31,U002
103953,3000,400000,6049554.098345645,SA,31,U002
103954,1000,400000,31532470.238933533,KR,50,U001
103955,3000,400000,6856174.576213984,KR,31,U001
103956,1000,500000,4773052.651807717,KR,50,U001
103957,2000,400001,3591725.2252468867,KR,50,U002
103958,1000,400001,6756626.533580521,KR,50,U001
103959,1000,400001,3951918.1907685306,SA,50,U001
103960,3000,400000,4681683.42918623,SA,31,U003
103961,3000,400001,4835398.207648267,KR,50,U002
103962,1000,500000,5355266.514000263,KR,31,U002
103963,2000,400000,4366957.219253309,KR,50,U001
103964,1000,400000,5831450.583020622,KR,31,U001
103965,1000,400000,5602908.935608595,SA,50,U003
103966,2000,400000,5015253.455824372,SA,31,U001
103967,3000,500000,6059463.547569197,SA,40,U002
103968,1000,400001,4945714.623329543,KR,50,U003
103969,3000,500000,4779483.317193034,KR,50,U002
103970,3000,400001,6598482.213327066,KR,40,U001
103971,2000,500000,5236588.83383191,SA,40,U003
103972,2000,400000,33691831.15012692,SA,50,U002
103973,3000,400000,4319784.575842555,SA,31,U002
103974,1000,500000,5015166.512522201,KR,50,U002
103975,3000,500000,3081601.379310107,SA,31,U001
103976,1000,400001,4493608.427827929,KR,40,U001
103977,1000,500000,4919684.809226495,SA,31,U001
103978,2000,500000,4866241.983745827,KR,50,U001
103979,1000,400001,3994045.401805351,KR,40,U002
103980,1000,400001,4641187.366848108,KR,40,U003
103981,3000,400001,5943843.117732309,KR,50,U001
103982,2000,500000,5778519.06427431,SA,50,U003
103983,1000,400001,5076493.115783219,SA,40,U002
103984,1000,400000,4944872.018887207,SA,31,U001
103985,2000,400000,4870698.6012304835,KR,31,U002
103986,3000,400000,5189048.050075939,SA,31,U001
103987,2000,500000,5082055.075739608,KR,50,U001
103988,2000,400000,5259312.776696822,SA,40,U003
103989,1000,500000,5401435.339951085,SA,31,U002
103990,1000,500000,4031114.0086502396,KR,40,U002
103991,3000,400000,4751785.046708239,KR,31,U002
103992,1000,400001,5158329.927916958,KR,40,U003
103993,1000,500000,4227331.938621166,SA,50,U003
103994,2000,400000,4460942.916512495,KR,50,U002
103995,1000,500000,4825682.633905144,SA,50,U002
103996,3000,400001,4864932.273410762,SA,31,U001
103997,2000,400001,5173282.229513051,SA,50,U001
103998,3000,400000,4321575.389633636,KR,50,U003
103999,2000,500000,46195330.9113263,SA,50,U001
104000,1000,500000,4858339.287592938,KR,40,U002
104001,2000,500000,5116158.16128432,KR,40,U002
104002,2000,500000,4704134.046655023,SA,40,U001
104003,1000,400000,5188520.600154011,SA,40,U001
104004,1000,400001,6336976.927552504,SA,40,U003
104005,3000,400000,4696704.925909659,SA,40,U001
104006,3000,500000,4564402.916464251,KR,40,U003
104007,1000,500000,4335875.556017854,KR,50,U001
104008,1000,400001,4952302.520253497,KR,50,U001
104009,1000,500000,4943037.055784227,KR,31,U001
104010,2000,400000,5041154.411678545,KR,50,U001
104011,2000,400000,42996837.63031242,KR,40,U002
104012,2000,400001,5273734.485637925,KR,40,U002
104013,1000,400000,4981982.814773834,KR,31,U002
104014,3000,400000,6563041.254431129,KR,50,U001
104015,1000,400000,5552544.227273658,SA,50,U003
104016,2000,400000,4128592.045727471,SA,31,U001
104017,2000,500000,3763838.411390192,KR,40,U002
104018,1000,400000,4443480.699572466,KR,40,U003
104019,1000,400001,5122126.704040103,SA,40,U003
104020,2000,400001,4376400.2752257725,SA,40,U002
104021,2000,400000,4497898.204154758,SA,31,U001
104022,2000,400001,5020853.630861187,KR,50,U003
104023,1000,400000,37811374.983127825,SA,40,U003
104024,2000,400001,3361839.4060252346,SA,50,U002
104025,2000,400001,5861741.22279391,SA,50,U003
104026,3000,400000,5675965.512725465,SA,40,U003
104027,1000,400000,3971903.313349574,SA,40,U003
104028,3000,500000,5045512.879726297,KR,40,U001
104029,3000,400000,4106758.775770649,SA,50,U001
104030,2000,400000,4512962.73611602,KR,31,U002
104031,1000,500000,43111378.88547426,SA,40,U001
104032,2000,400000,5648037.693920042,SA,50,U003
104033,1000,400000,5629314.351316932,SA,50,U001
104034,3000,500000,5195871.363279963,SA,40,U003
104035,1000,400000,6020164.589145956,SA,31,U003
104036,2000,400000,4511550.640456494,KR,40,U001
104037,2000,500000,37512773.35238849,KR,40,U001
104038,2000,500000,2924297.6934037264,KR,31,U001
104039,1000,400001,4925554.785734649,KR,40,U001
104040,3000,400000,5463754.771229255,KR,40,U002
104041,3000,400001,5228207.689607121,KR,31,U001
104042,1000,400001,4500783.71740532,KR,50,U002
104043,2000,500000,5675620.485051628,SA,50,U003
104044,3000,400000,4940935.398096379,KR,50,U002
104045,2000,400000,5613141.369606961,SA,50,U003
104046,1000,500000,5388919.74808501,SA,50,U002
104047,2000,400001,6139607.167122423,KR,40,U002
104048,3000,500000,5271490.690052963,SA,31,U003
104049,3000,400000,5487954.1383474255,SA,50,U002
104050,2000,500000,4938626.329035917,KR,31,U003
104051,1000,400000,4597687.879936804,SA,50,U001
104052,2000,400001,5392585.766048292,KR,40,U003
104053,1000,400000,6202184.558031768,SA,50,U002
104054,2000,400001,4507295.481661615,KR,50,U001
104055,3000,400001,4801490.93696993,SA,31,U002
104056,1000,400000,5021320.34817414,KR,31,U001
104057,1000,400000,5547917.047953371,SA,40,U003
104058,1000,400001,5276366.38631053,KR,31,U001
104059,3000,500000,5730450.52514672,SA,31,U001
104060,2000,400000,52633020.64410333,SA,31,U001
104061,3000,400001,4488878.952011043,KR,40,U002
104062,1000,400001,5487783.182516311,SA,40,U001
104063,2000,500000,5256511.822549736,KR,40,U003
104064,3000,400000,5015232.17394236,SA,31,U003
104065,1000,400001,5484868.178941427,SA,31,U003
104066,1000,500000,4786557.5836812705,KR,40,U001
104067,3000,400001,5258436.585317589,SA,31,U003
104068,3000,400000,3955766.0562288407,KR,31,U002
104069,3000,500000,4568947.7775153415,SA,50,U003
104070,1000,400001,5838016.651287811,SA,40,U001
104071,3000,500000,5807266.386083537,SA,40,U003
104072,1000,400000,5207546.637374548,SA,31,U001
104073,3000,500000,4637560.1964882035,KR,31,U001
104074,1000,400000,5660212.663747954,KR,50,U003
104075,1000,400001,5989189.90519731,SA,40,U002
104076,2000,400000,4670106.50408719,SA,40,U002
104077,3000,400001,3835984.2506785477,KR,31,U003
104078,3000,400001,5359307.940363215,SA,40,U001
104079,1000,400000,5731014.621925955,KR,31,U003
104080,1000,400001,5469986.8210704615,SA,50,U001
104081,1000,500000,6252063.357783953,SA,31,U001
104082,2000,400001,6255440.532422515,KR,50,U001
104083,2000,400000,4755682.162682533,SA,31,U002
104084,1000,500000,5159195.508461695,KR,50,U002
104085,3000,500000,4602772.126389565,KR,50,U003
104086,3000,400001,33458792.341713127,KR,40,U002
104087,2000,400001,4229248.556158408,KR,31,U001
104088,2000,400000,5573617.082610435,KR,40,U001
104089,1000,500000,5242310.016549154,KR,40,U003
104090,3000,400000,5711968.672400672,SA,31,U001
104091,1000,400001,7025297.127973167,KR,40,U003
104092,2000,500000,5399894.082593118,KR,40,U003
104093,3000,400000,34957308.29375745,SA,40,U001
104094,3000,400000,5828101.456539967,KR,31,U002
104095,2000,400000,4354790.166127113,SA,40,U001
104096,1000,400000,6398669.507827794,KR,40,U001
104097,1000,400000,3422840.6730623916,KR,40,U003
104098,3000,500000,4562760.83973139,KR,31,U002
104099,2000,400000,5497710.618488784,SA,50,U003
104100,3000,500000,5942016.795059634,SA,50,U001
104101,2000,400000,4458413.498967854,KR,50,U003
104102,1000,400001,4313393.625717341,KR,50,U003
104103,2000,400001,5118693.753309102,SA,40,U001
104104,1000,400000,6527195.080185909,SA,31,U003
104105,2000,400001,3769297.89333455,SA,40,U001
104106,3000,500000,4748703.922262027,KR,31,U003
104107,1000,400000,5208148.015780629,SA,40,U002
104108,3000,500000,4363240.50940704,SA,50,U001
104109,3000,400000,34883928.206656456,SA,50,U002
104110,1000,400001,4813286.708313239,SA,31,U003
104111,1000,500000,5234167.86083958,SA,40,U002
104112,3000,400001,4843950.682802671,SA,50,U002
104113,3000,400001,6172452.521892772,SA,31,U002
104114,3000,400000,5474083.0227214005,KR,40,U003
104115,3000,500000,42452249.74857646,SA,31,U001
104116,1000,400001,5822122.895446697,KR,40,U003
104117,1000,400000,5320642.313131939,KR,40,U003
104118,3000,400000,4645450.698158826,SA,40,U003
104119,2000,400000,4789478.037524494,KR,31,U001
104120,2000,400001,4096451.029110864,KR,31,U003
104121,1000,400000,6603902.549232861,SA,40,U003
104122,3000,500000,5744579.1757872505,KR,50,U001
104123,3000,500000,2952334.5974796037,SA,40,U001
104124,1000,400001,6066502.746114394,SA,31,U001
104125,2000,500000,3827253.8876475086,SA,40,U002
104126,2000,400000,5416535.182381024,SA,31,U001
104127,2000,400001,3236779.3971909266,SA,40,U002
104128,1000,400000,4657496.526962741,SA,40,U002
104129,2000,400001,6072746.806193471,SA,50,U003
104130,1000,400001,6117307.109295549,KR,50,U002
104131,1000,400000,5245420.314243174,SA,31,U003
104132,3000,500000,5629971.834590285,KR,40,U002
104133,2000,500000,3869143.8193532703,SA,31,U001
104134,1000,400001,5430666.618135998,SA,40,U003
104135,2000,400000,5680776.594625471,SA,40,U002
104136,2000,400000,7055796.670160111,KR,40,U003
104137,3000,400001,4501424.56025486,KR,50,U001
104138,2000,500000,5013042.253622489,KR,31,U002
104139,3000,400000,5062492.089321684,KR,40,U002
104140,1000,500000,5558866.987020963,KR,40,U001
104141,2000,500000,5704408.550572508,KR,31,U002
104142,1000,400001,5848732.089431892,SA,31,U002
104143,2000,400001,5790369.727450249,SA,40,U003
104144,1000,500000,3815105.3659914266,KR,50,U002
104145,2000,400000,2909442.4957474386,KR,50,U001
104146,2000,400000,4588498.8903335715,KR,40,U002
104147,2000,400001,4971666.524314888,KR,50,U003
104148,2000,500000,4509385.79257048,KR,31,U002
104149,2000,400000,4632241.485599119,SA,50,U003
104150,2000,400000,4731000.45780784,SA,31,U002
104151,2000,400001,5461952.799535496,SA,31,U003
104152,2000,500000,4173046.355968776,SA,31,U003
104153,2000,400000,4937737.784031419,SA,31,U002
104154,1000,400001,4943861.107024768,SA,50,U001
104155,3000,400000,5443759.470806789,SA,31,U001
104156,2000,400000,5929523.871770322,SA,40,U002
104157,3000,400000,6347285.918497116,KR,31,U002
104158,2000,400001,4403207.375662846,KR,40,U002
104159,2000,500000,3400020.311548406,SA,31,U002
104160,1000,400001,4806457.417011771,SA,31,U002
104161,1000,500000,3729106.513360123,SA,50,U001
104162,3000,400000,7187661.527405577,KR,31,U003
104163,1000,500000,4301695.584925575,KR,31,U003
104164,1000,400000,5451067.012522185,SA,50,U001
104165,3000,400000,5747252.885339543,KR,50,U001
104166,1000,400001,5272497.862590402,SA,40,U003
104167,2000,400000,6661376.281047359,SA,50,U001
104168,3000,400001,4838015.087907352,SA,40,U002
104169,3000,500000,4332094.594102812,SA,31,U001
104170,2000,500000,4290700.310278993,SA,40,U001
104171,1000,400000,5600004.555682945,KR,50,U001
104172,3000,400001,4848161.402987954,SA,31,U001
104173,3000,400000,4290808.808477426,SA,40,U003
104174,2000,400001,5353044.172418858,SA,40,U003
104175,2000,400001,5567399.380070651,SA,40,U003
104176,1000,400001,5217044.149028969,KR,31,U003
104177,3000,500000,5719677.113868486,SA,40,U002
104178,1000,400001,5070478.89028025,SA,40,U002
104179,1000,500000,4525099.730254992,KR,50,U003
104180,2000,400001,5649120.057209209,SA,40,U003
104181,3000,500000,4287929.397177331,SA,31,U003
104182,3000,500000,4096891.7222400187,SA,50,U001
104183,3000,500000,5924759.719360532,SA,31,U002
104184,2000,400000,4721721.623186726,KR,50,U002
104185,2000,400001,6332547.127555978,SA,50,U001
104186,2000,400000,5685275.829381285,SA,40,U001
104187,2000,400001,4660929.028879329,KR,31,U001
104188,2000,400001,5388977.145810134,SA,40,U002
104189,3000,400000,56181633.75646001,SA,50,U001
104190,1000,500000,5603418.514249913,KR,40,U001
104191,3000,400001,5465359.125393952,SA,50,U001
104192,1000,500000,4524223.141082703,KR,50,U003
104193,2000,400000,6475643.756958982,SA,31,U001
104194,1000,500000,6054350.170810378,KR,31,U003
104195,3000,400001,4531550.374618638,SA,31,U002
104196,3000,400001,6504330.284327833,SA,31,U002
104197,1000,400001,5131800.973201878,KR,40,U002
104198,2000,400000,4327694.660263978,SA,31,U003
104199,2000,400001,4521185.034545171,KR,31,U001
104200,3000,400000,5702161.093659822,KR,31,U002
104201,1000,500000,4333199.8745156005,KR,50,U001
104202,2000,400001,4117506.8871576674,KR,50,U003
104203,2000,400001,4648900.4140652185,SA,31,U002
104204,3000,400001,4768389.42047231,KR,50,U001
104205,2000,500000,35690780.6359132,SA,50,U001
104206,1000,400001,4636844.084849576,SA,40,U002
104207,3000,400000,5733544.987249114,KR,50,U001
104208,3000,500000,5205201.949183559,KR,40,U003
104209,1000,500000,4587487.397481196,SA,50,U002
104210,3000,500000,4657721.534175772,KR,31,U002
104211,2000,500000,4894675.058990918,SA,50,U002
104212,2000,500000,4940468.633661183,KR,50,U002
104213,1000,400000,4943850.995026069,SA,40,U003
104214,2000,500000,45633585.0435199,SA,31,U003
104215,1000,400001,5157630.723433652,KR,40,U001
104216,1000,500000,5181166.141279371,SA,31,U003
104217,2000,500000,6141428.282960071,SA,31,U001
104218,1000,500000,6501321.145513655,KR,40,U001
104219,2000,500000,4015222.971041601,KR,50,U002
104220,3000,500000,3736873.5100835054,KR,31,U001
104221,3000,400000,4720475.108302091,KR,50,U002
104222,1000,400000,5626502.858315718,KR,40,U001
104223,2000,500000,42406312.95991956,SA,40,U003
104224,2000,400000,5843279.7621695055,SA,40,U002
104225,3000,400001,4686108.923446309,KR,40,U001
104226,3000,500000,3434634.5342575987,SA,31,U003
104227,2000,400001,3906574.6149775796,SA,40,U003
104228,1000,400001,5451787.246926881,SA,50,U002
104229,3000,500000,5849402.884446575,SA,50,U002
104230,1000,400001,3474562.5215183124,SA,31,U002
104231,1000,400001,6128526.026646433,KR,40,U001
104232,3000,400001,5371706.009439684,KR,31,U002
104233,1000,500000,4943662.321376503,SA,31,U003
104234,1000,500000,4498541.473719065,SA,31,U003
104235,2000,400001,6272928.861463198,KR,40,U002
104236,1000,500000,5717605.146151254,KR,50,U002
104237,2000,500000,5392658.761501318,KR,50,U003
104238,3000,400001,4414877.998237308,KR,31,U001
104239,3000,500000,6291344.981520311,SA,31,U003
104240,2000,400000,5024280.926363847,KR,50,U003
104241,3000,500000,5239213.965646496,KR,50,U003
104242,1000,400000,5058447.518542038,SA,40,U002
104243,1000,400001,4387559.628302885,KR,31,U001
104244,1000,500000,5255776.788733497,KR,40,U001
104245,3000,400001,5557550.849166722,KR,50,U002
104246,1000,400001,4646714.0718931025,KR,50,U003
104247,3000,400001,5187261.328617848,KR,50,U002
104248,1000,400001,5046799.539501556,SA,50,U002
104249,2000,400001,5732105.063579731,SA,40,U001
104250,3000,500000,4760846.982985116,SA,50,U001
104251,3000,400000,5181256.770947526,SA,31,U002
104252,1000,500000,5349735.521060491,SA,50,U002
104253,3000,500000,4742746.323377945,KR,31,U001
104254,3000,500000,34717730.76685113,KR,50,U001
104255,2000,500000,4469915.104598316,KR,40,U003
104256,2000,400000,5327352.029222863,KR,31,U002
104257,1000,500000,38493976.87502552,KR,40,U003
104258,2000,400001,4801128.433131485,KR,50,U003
104259,1000,500000,5483318.053612587,KR,40,U003
104260,1000,500000,5815593.218422918,KR,50,U001
104261,1000,400000,5953372.698675856,KR,40,U003
104262,3000,400000,4509999.073518074,KR,40,U001
104263,2000,400001,5738196.4950381275,KR,31,U001
104264,1000,500000,6667986.474838922,KR,50,U001
104265,2000,500000,5100856.159704271,KR,40,U002
104266,1000,500000,4941351.845395206,SA,50,U003
104267,2000,400001,4774591.26626608,KR,31,U001
104268,2000,400000,4148994.252368799,SA,40,U002
104269,1000,400001,5673802.797123871,KR,50,U002
104270,3000,500000,4944911.0046349885,KR,40,U002
104271,2000,400000,4880232.142380796,KR,40,U001
104272,3000,400000,5549874.750464132,SA,40,U001
104273,3000,400001,5623586.440697626,SA,40,U001
104274,1000,400000,4519325.385068147,KR,31,U002
104275,1000,400000,4538428.54001565,KR,31,U001
104276,1000,500000,4502915.487611239,KR,50,U003
104277,2000,500000,6690811.442238356,KR,50,U001
104278,1000,400000,6181716.789330798,SA,40,U001
104279,1000,400000,44525058.70426412,SA,40,U003
104280,2000,400001,4699671.009471484,KR,40,U001
104281,2000,400001,4794456.774145506,SA,31,U001
104282,1000,400000,5290749.858461129,SA,40,U001
104283,1000,500000,6767304.18657369,KR,50,U001
104284,1000,400000,5231101.72731141,KR,40,U002
104285,1000,400000,5407060.46117434,KR,31,U001
104286,3000,500000,2960815.146762292,SA,40,U003
104287,3000,500000,5206063.141837368,KR,31,U003
104288,1000,400001,3884910.8265955113,SA,31,U002
104289,3000,400001,4610404.066206713,KR,31,U001
104290,2000,400001,5037508.737391886,KR,31,U003
104291,3000,400001,4758318.632858074,SA,50,U002
104292,3000,500000,4491232.06343998,SA,31,U001
104293,1000,400000,4498362.4749341775,SA,50,U002
104294,3000,400001,4831161.387873395,SA,50,U001
104295,3000,400001,4796233.265222722,SA,40,U002
104296,3000,500000,5016218.054389373,SA,40,U002
104297,3000,500000,4956417.3457250735,KR,31,U003
104298,2000,400000,6023100.765802468,SA,40,U003
104299,1000,400000,3360319.4848489175,SA,31,U002
104300,1000,500000,5195978.552200338,KR,40,U001
104301,2000,400001,5056807.688198784,SA,31,U001
104302,3000,400001,4892647.721472643,SA,40,U001
104303,2000,400001,4435351.6598152835,KR,40,U001
104304,3000,400000,39041865.69805745,KR,50,U001
104305,2000,400001,3693193.9535203446,KR,40,U003
104306,1000,400001,5165374.313760334,SA,40,U002
104307,1000,500000,5310447.334736717,KR,31,U003
104308,1000,400001,4436745.205586856,SA,50,U001
104309,3000,500000,6552552.833694732,KR,31,U002
104310,3000,400001,4903644.502601207,SA,40,U001
104311,2000,400000,5035258.258634713,KR,31,U001
104312,2000,400001,6068625.331640124,KR,50,U002
104313,1000,400001,6713698.775894579,KR,31,U001
104314,3000,500000,4101328.4688566583,SA,40,U003
104315,2000,500000,4538270.016901327,SA,31,U003
104316,3000,500000,4917858.264805682,KR,40,U003
104317,3000,400001,4405701.848285102,KR,50,U001
104318,1000,400001,5676890.017080404,KR,50,U003
104319,1000,400000,4317613.731159066,KR,31,U001
104320,3000,400001,6013282.530837307,SA,50,U001
104321,3000,400000,5498917.799445978,KR,31,U003
104322,3000,500000,5931234.548947187,KR,40,U003
104323,3000,500000,4321196.853457318,SA,31,U001
104324,1000,500000,4693204.467264361,SA,40,U001
104325,2000,400000,5718388.438227258,KR,50,U001
104326,1000,400001,5573274.551600465,KR,40,U001
104327,2000,500000,4770512.991237594,SA,40,U003
104328,3000,400001,4884374.028517671,SA,40,U001
104329,2000,400001,4652521.641744116,KR,40,U001
104330,1000,500000,4862844.780418378,SA,40,U001
104331,1000,400000,4227727.568378625,SA,31,U001
104332,3000,400001,4093426.0373906717,KR,40,U001
104333,1000,500000,5804344.412490739,KR,40,U002
104334,3000,400001,4835676.455933343,SA,40,U002
104335,1000,400001,5921062.192704561,KR,40,U002
104336,1000,400001,5476787.84137553,KR,40,U003
104337,3000,400001,5249608.410085373,KR,40,U001
104338,2000,400001,4431822.607675906,KR,50,U003
104339,1000,400000,4031376.180801597,KR,31,U001
104340,2000,400000,4634473.025018283,SA,40,U002
104341,1000,500000,6225533.925938841,SA,31,U001
104342,1000,400000,5711165.490293734,KR,50,U003
104343,1000,400000,4559668.810268216,KR,50,U003
104344,1000,400000,4643551.815409967,KR,40,U001
104345,2000,400001,4256728.415527609,SA,31,U003
104346,2000,400001,30098652.079781137,SA,40,U002
104347,1000,500000,5081280.010643622,SA,50,U001
104348,1000,500000,6380061.927773115,SA,50,U002
104349,2000,500000,51120849.280696854,KR,31,U002
104350,3000,400001,5486323.1678228825,KR,40,U003
104351,3000,400000,4517862.047640699,SA,31,U001
104352,2000,400000,3840415.8327489006,SA,31,U002
104353,1000,400001,5837649.74851417,KR,50,U002
104354,1000,500000,5357773.441245682,KR,31,U001
104355,3000,500000,4747017.461351582,KR,50,U003
104356,3000,500000,4613366.318150182,KR,40,U002
104357,2000,400001,5480349.262100674,KR,31,U001
104358,3000,500000,4338702.785722282,SA,31,U001
104359,2000,500000,5191385.733520034,KR,40,U002
104360,3000,400001,4024142.6025913255,SA,31,U002
104361,3000,400000,6782809.269150582,SA,40,U002
104362,3000,400001,4450362.091513364,KR,50,U003
104363,1000,400001,5518719.165019573,SA,50,U003
104364,1000,400001,4041582.6829320374,SA,31,U001
104365,1000,400001,4869397.472720494,KR,50,U001
104366,3000,400000,5707694.845410736,SA,50,U002
104367,2000,500000,5880764.304499207,KR,40,U001
104368,2000,400001,5610630.610482334,KR,50,U003
104369,2000,400000,4889404.536541551,SA,50,U001
104370,2000,500000,4467239.203115579,KR,50,U001
104371,1000,500000,4137858.3051846884,KR,40,U002
104372,1000,500000,6203038.8702169005,SA,31,U002
104373,3000,400001,5082696.991990901,KR,40,U003
104374,3000,400001,5230591.381670852,SA,31,U001
104375,2000,500000,5932295.883012887,SA,31,U001
104376,1000,500000,5469385.026844029,KR,50,U001
104377,2000,500000,4898066.197521894,SA,50,U002
104378,3000,500000,5595522.758704411,KR,40,U003
104379,3000,500000,36015703.369524986,SA,40,U001
104380,2000,500000,3759086.81801467,KR,40,U001
104381,3000,400000,6129473.7936142795,KR,50,U001
104382,2000,500000,4568637.216212977,SA,31,U001
104383,1000,400001,4756568.029826119,SA,40,U003
104384,2000,400001,4827133.259899048,KR,31,U003
104385,1000,400001,4518235.712225911,KR,50,U003
104386,1000,500000,47048536.71365503,SA,50,U002
104387,3000,400001,5299564.954833569,KR,50,U001
104388,3000,400000,4756970.480162027,KR,50,U001
104389,3000,500000,3979464.8951720446,SA,31,U001
104390,2000,400001,5243038.252288603,SA,31,U001
104391,2000,400000,3039512.2579375757,KR,40,U003
104392,3000,400000,5186196.822855557,SA,31,U002
104393,2000,400001,6074544.355884318,SA,31,U002
104394,3000,400000,5051646.727639243,KR,31,U001
104395,2000,400001,5965061.8429808235,SA,40,U003
104396,1000,400000,4016657.942209797,SA,31,U002
104397,1000,500000,6630833.116231061,KR,31,U002
104398,3000,500000,5877828.350833345,SA,31,U001
104399,2000,500000,5380772.689742579,KR,50,U002
104400,2000,500000,4521284.436087789,SA,31,U001
104401,1000,500000,4388382.31720436,SA,40,U003
104402,1000,400001,4943274.057283697,KR,40,U001
104403,3000,500000,5962222.583460451,SA,40,U002
104404,1000,500000,3947583.335302659,SA,40,U001
104405,3000,500000,5008328.407953358,SA,50,U001
104406,1000,500000,5587376.217331028,SA,40,U001
104407,1000,400000,5743479.053814042,SA,50,U001
104408,2000,500000,5584989.20084936,SA,50,U001
104409,1000,500000,3865925.17930503,KR,50,U001
104410,1000,400001,5905422.307616762,SA,40,U002
104411,3000,400000,5053754.924876558,SA,40,U001
104412,1000,400001,4131523.87522164,KR,50,U002
104413,3000,500000,39845323.47302152,KR,50,U001
104414,1000,400001,3433067.8853501687,KR,40,U003
104415,1000,400001,5462638.418408215,SA,31,U001
104416,3000,500000,4897832.42676956,KR,31,U002
104417,2000,400000,31871259.800026685,KR,31,U002
104418,3000,400000,4767938.714925956,SA,40,U003
104419,3000,400001,4434027.824765218,KR,40,U001
104420,3000,500000,4485132.944840633,SA,50,U003
104421,2000,400001,25529389.337217063,SA,40,U001
104422,1000,400001,3662269.2639722647,SA,40,U001
104423,3000,400001,4816240.806914335,SA,40,U002
104424,3000,500000,4678599.523990911,SA,50,U003
104425,2000,500000,5779182.529450982,KR,50,U003
104426,3000,400000,4494573.617063617,SA,31,U002
104427,1000,500000,4578414.944278984,KR,31,U002
104428,2000,400001,4615808.067338688,SA,40,U003
104429,1000,400001,38739009.75488579,KR,40,U002
104430,1000,400000,5073171.253619174,SA,50,U001
104431,2000,500000,4674937.911334992,SA,31,U003
104432,3000,400001,5456977.18996766,SA,31,U003
104433,1000,400000,6840176.778902873,KR,31,U002
104434,1000,400000,4339644.884124612,KR,40,U001
104435,1000,400001,5313464.008138237,KR,40,U003
104436,1000,400001,5023620.997025059,SA,40,U003
104437,2000,500000,5837627.6259574015,SA,50,U001
104438,2000,400000,5162399.922324639,KR,31,U002
104439,1000,400001,4418839.047699713,SA,50,U002
104440,3000,400000,4067957.0021186606,KR,31,U002
104441,1000,500000,5488391.683273756,SA,40,U002
104442,3000,400001,33063667.230270606,KR,50,U001
104443,1000,500000,5946992.38893448,KR,50,U001
104444,3000,400000,5442554.150179351,SA,40,U003
104445,1000,500000,40554938.56092865,KR,31,U003
104446,3000,500000,3950195.9737924207,SA,31,U001
104447,1000,400000,5540258.514490191,SA,31,U003
104448,1000,500000,6293412.859850965,SA,31,U001
104449,3000,400000,4659924.1535451645,KR,40,U002
104450,2000,400001,4406474.130138216,KR,40,U001
104451,3000,400000,4926379.366137419,KR,40,U001
104452,2000,400000,42988430.54036404,SA,40,U003
104453,1000,400001,4575024.629600217,SA,50,U001
104454,3000,400000,5719358.516792006,KR,50,U002
104455,3000,400001,6528574.379416292,SA,50,U002
104456,3000,400001,5264196.706814347,SA,40,U003
104457,2000,400000,4740011.11758534,KR,31,U003
104458,2000,500000,5352003.01987913,KR,50,U001
104459,1000,500000,5941839.650400884,SA,50,U003
104460,2000,400001,5127709.302841613,SA,40,U002
104461,2000,500000,5388076.024882561,KR,31,U003
104462,1000,500000,5563812.950993834,KR,31,U003
104463,3000,400000,4299643.315316723,SA,31,U002
104464,3000,400001,5367297.073127687,SA,40,U001
104465,1000,400001,3926440.956659361,SA,31,U001
104466,3000,400000,4473255.08952232,KR,50,U003
104467,2000,500000,5916529.921029035,SA,50,U002
104468,1000,400001,5696828.188248613,SA,50,U002
104469,1000,500000,4783855.991814072,SA,40,U002
104470,1000,400001,6364634.746756585,SA,31,U001
104471,3000,400001,3951847.935679926,SA,40,U002
104472,1000,400001,4835929.845634453,SA,31,U002
104473,1000,400001,5220083.431449943,KR,40,U001
104474,1000,500000,22027217.75539821,KR,50,U002
104475,3000,500000,4873869.9404191235,KR,40,U001
104476,2000,500000,4100401.4134173505,SA,40,U003
104477,1000,500000,4118610.349707909,KR,40,U003
104478,2000,400000,4782216.092504114,SA,50,U003
104479,3000,400001,3539473.3037591754,SA,40,U003
104480,3000,400001,4353632.173152366,SA,40,U003
104481,3000,400001,3558174.115195819,SA,50,U001
104482,3000,400000,5099029.637422643,SA,31,U001
104483,2000,500000,5083477.785440945,KR,40,U001
104484,1000,400001,4721161.622832493,KR,50,U002
104485,3000,500000,5797156.131088001,KR,40,U003
104486,3000,500000,4763069.931924748,SA,50,U002
104487,2000,400000,4981535.5954101775,KR,31,U002
104488,2000,400000,4275199.3975355085,SA,31,U002
104489,3000,500000,3157380.409926342,KR,40,U003
104490,1000,400001,4883728.2298852615,KR,50,U002
104491,1000,400001,4779241.39171659,KR,31,U003
104492,3000,400000,6367926.945126166,KR,31,U003
104493,2000,400000,5533956.819186576,KR,50,U003
104494,3000,400000,4669503.1044189595,KR,40,U002
104495,3000,400000,5113330.419791421,SA,31,U003
104496,2000,400000,5725614.370935723,SA,31,U003
104497,3000,400000,5413404.021591893,SA,31,U001
104498,3000,400000,6335124.667464627,SA,40,U002
104499,3000,400001,34947862.91699061,SA,31,U001
104500,2000,400000,5780027.365563001,KR,50,U001
